2574,2856,3667,3646,2515,1585,1311,2400,631,3739,2652,3572,2190,3660,3820,3414
2575,2003,3623,2005,1196,1682,480,3471,608,1242,3868,1294,2640,708,2000,296
2572,1291,1198,2987,2959,2000,1036,3471,1221,1270,1242,2003,2529,2599,1127,2628
5583,1097,480,1214,260,2959,527,2000,1584,1213,1291,3471,1270,608,2529,593
2570,2467,514,3505,2478,2134,2863,342,919,1148,440,2102,52,1240,1035,2558
2571,1097,2959,2997,1198,2000,2571,480,3471,589,1036,1617,2987,2762,1197,2529
3593,167,3884,2592,108,3320,3609,1743,3239,3739,3912,2614,2055,2045,993,2515
3592,1196,1198,318,608,356,2000,1213,1617,1214,593,2571,480,457,3471,1127
3591,2536,426,3318,1008,73,840,3865,239,3926,2457,1520,3044,2189,2262,3038
3590,2959,608,1617,356,1270,2291,3175,1127,1265,2529,1242,1,1288,3176,919
3597,2116,2001,3072,2476,788,3704,706,151,3087,2792,1375,553,2140,2376,780
3596,1291,2762,1198,527,1252,318,1213,593,1299,2028,1204,1097,2997,3671,1127
3595,1665,3118,3845,1837,299,340,3825,2073,1725,3283,2306,2885,2666,2481,2689
3594,1342,2437,2579,3758,2828,2451,2538,72,2972,3320,1963,3837,2546,1875,84
5036,219,749,3239,1657,102,1501,2992,1398,2940,1510,1980,1906,2614,2170,650
5037,1104,1304,2608,1921,50,1230,1246,2353,280,3552,1247,1296,3253,3006,590
5034,120,2885,1626,191,270,3849,2835,1670,3491,765,3817,2306,3790,1554,810
5035,1291,1097,2291,2959,1198,608,2571,924,527,296,260,2599,1617,1265,2003
5032,1127,589,1213,480,858,2003,1396,2336,1097,1036,750,2987,1374,2683,1610
5033,1679,2850,294,2620,59,1771,3419,2386,3352,2452,2704,2175,631,1087,3532
5030,1341,3488,554,875,3344,757,129,3658,1624,891,3417,3898,2465,1857,3296
5031,1090,1221,3363,296,589,590,1073,3088,223,1136,2289,3072,1196,1200,21
4435,1055,1231,1247,594,588,904,150,1246,3088,1094,1090,1272,1567,1947,1213
4434,2281,1739,528,2466,106,2073,3822,630,3553,3116,2974,3626,3641,1837,2885
4437,608,593,589,1617,260,2997,2987,3408,1210,1097,2858,912,50,480,1674
4436,1097,1198,608,260,356,480,2762,1214,2987,2028,1036,3471,1221,2599,296
4431,2219,854,1312,865,1822,1152,3851,242,1814,2233,3329,408,1002,3772,3880
4430,3757,3847,3351,3777,2740,1899,3331,3935,841,1547,992,3820,245,864,2814
4433,1438,1228,3510,2688,2469,1230,3702,1376,2009,349,3098,785,1732,1515,2291
4432,1196,1291,318,1097,608,527,2571,1221,260,2858,589,356,2000,858,1200
4439,3486,718,854,530,3878,2767,2201,3012,3951,2512,2207,325,3642,3823,2895
4438,3698,2396,3175,356,924,260,1213,1127,2324,2987,1198,1584,1294,1196,1097
977,1291,1097,2028,318,1221,2000,1196,3671,1617,223,1584,1214,3175,589,356
976,588,3160,424,10,1084,2167,1954,2916,3671,3418,2252,1394,3527,474,3408
975,2997,223,590,1213,1617,1210,2959,150,1270,260,2858,3176,3671,457,733
974,3528,949,3185,2012,2034,2167,2054,1997,2532,2393,1356,3036,1282,2928,2759
973,2997,2000,2987,2571,1036,858,2762,480,1265,1214,1584,1221,2959,3471,1617
972,371,3831,2171,2970,1677,3932,2898,3314,3539,2677,2279,3112,3915,3422,2148
971,2959,2571,2000,3471,589,527,2762,356,2987,2396,1210,2628,2291,1580,750
970,260,2959,1270,480,1291,924,2628,1213,1210,2003,3471,3175,318,1221,780
979,2095,2091,2057,187,3916,3324,1261,776,3409,3198,1355,2255,563,2038,1816
978,874,129,2887,2933,681,2895,3374,268,394,2446,557,467,3830,3531,865
1243,1291,1198,1196,318,2959,608,924,296,1197,2291,1617,593,1213,2858,1200
3386,1857,1767,1685,792,1184,320,1509,369,3496,3181,3055,2453,964,26,1684
3387,2291,1721,1304,2100,479,588,1247,3168,3863,1387,1097,11,1567,1208,1204
3384,1198,1097,260,2762,2571,318,1036,356,480,608,527,1291,2987,1214,1213
3385,3415,99,1317,2934,3338,3892,1511,3495,3241,1063,1532,3715,498,1901,3299
5410,2938,107,1191,1054,2555,2598,2269,1920,1121,376,2004,2089,261,562,1873
5411,3553,3796,2179,2769,2666,2049,2704,2812,769,1113,250,1495,525,521,3679
5412,3471,2000,2003,457,3793,1580,1265,1213,318,2599,380,2291,593,1240,1242
5413,1291,318,1196,1214,2987,356,2000,924,1584,527,3471,1270,3175,1210,2291
1681,1198,2028,1291,2762,589,318,2571,1213,1270,356,2858,608,1617,1240,2959
1680,1196,2000,2028,1210,592,3578,3176,474,1674,471,377,1225,1204,969,3081
1683,3915,3718,1176,2349,3345,502,3557,1535,453,3150,3127,1255,1658,2195,15
1682,3657,1068,462,2386,3588,3929,2945,179,3442,3417,3465,139,3341,1310,2526
1685,2997,1291,2762,1214,2000,593,1252,457,2959,1617,2396,1584,924,1197,2599
1684,531,3424,3258,2915,3004,1968,2701,537,3087,2142,48,837,2130,2718,194
1687,2997,1097,1291,1196,1198,2571,527,2959,260,3471,1214,1210,318,296,1265
1686,179,2659,1880,2341,3598,149,3343,2923,1657,1600,576,2522,3588,3040,2596
1689,123,1295,2553,3111,1921,3498,2736,3614,3422,1367,2118,3236,3267,1358,1321
1688,1538,178,2955,3567,1558,2545,1102,1667,2828,1450,3349,3151,2733,1151,340
1469,1857,3496,268,2172,2842,1943,3085,2479,2190,1547,710,572,3482,343,13
1468,1188,2406,3005,1617,608,3070,1208,21,1288,3105,589,920,1968,593,904
1465,527,2997,608,356,2762,260,480,1584,593,3175,1200,2003,592,2599,32
1464,1036,1204,1252,527,3175,2396,1196,858,590,2006,2000,2959,3471,1206,380
1467,649,3498,2132,2147,2255,2070,2861,3812,3445,3611,2866,2033,1224,2500,1268
1466,1097,2000,1196,2959,318,296,1270,924,3471,527,2762,2987,2003,223,592
1461,3693,12,55,538,1702,532,2178,118,1274,3314,1550,209,3752,148,205
1460,3800,2175,860,3799,2602,2493,309,275,3400,1571,583,3124,828,3206,2579
1463,480,1198,555,3698,2571,2763,1587,2951,924,2628,112,2470,1617,1097,2003
1462,278,1666,987,2865,1703,3162,808,3069,638,3928,3767,391,2651,710,3568
4239,2596,191,3258,2269,3643,1866,1769,1620,54,1593,254,369,351,1701,1809
4238,1198,2571,1214,2000,2762,1617,1240,110,750,3176,2916,161,21,2395,2006
4237,1196,480,260,1288,858,2997,589,1270,924,2406,1036,223,1291,3471,2628
4236,1207,3685,170,112,541,3683,1084,1374,50,1954,2292,2993,2916,1376,3098
4235,3889,2505,1616,1370,2118,2257,1350,16,2622,2938,3390,1678,3242,640,2160
4234,798,7,1717,1888,214,783,207,366,996,2359,2111,2558,3048,736,805
4233,2071,55,3828,2899,1285,3314,3405,136,2817,2989,504,1504,510,1554,1279
4232,1797,2400,2878,390,3184,669,113,3588,3657,487,137,3872,2659,3432,1181
4231,3758,84,3313,123,2805,2675,224,2500,2587,1804,1441,1735,2187,2384,46
4230,240,3781,409,935,3767,973,3442,3687,875,3184,1404,1325,630,963,3818
5591,1123,668,1811,3289,3311,87,3944,2092,467,3531,3867,754,2775,3518,330
5590,3609,1796,2830,1364,811,309,2156,2831,3858,1902,2201,1360,665,2298,1843
5593,2959,2028,2997,318,1584,1221,2599,2396,2003,1617,110,2628,1242,858,2291
5592,1406,2962,1063,3780,1575,2210,1316,347,2075,2733,3945,120,2955,2040,1837
5595,938,3689,1969,1858,3869,2363,2641,434,2019,1025,1414,595,1587,3704,1294
5594,1685,1548,685,747,3399,202,2620,3691,64,87,2682,2820,3480,2341,2589
5597,1097,589,457,608,2000,1196,2571,2762,2028,480,1270,1291,32,318,2997
5596,1221,150,47,356,3147,1265,1291,1518,2396,592,590,457,1256,3176,1784
5599,1097,1196,608,2959,2000,1214,1198,1127,527,1291,318,2987,858,260,2291
5598,517,2952,553,2690,2803,2253,2009,1873,466,1373,2985,838,2431,2013,42
319,3162,1149,3945,3345,1463,567,2299,2913,1791,1102,3593,987,2254,3289,993
318,2836,2586,2337,3310,3183,1861,386,3299,734,2051,2996,1011,72,1658,3091
313,401,1002,1312,584,1807,633,1098,408,3025,2452,657,580,3495,3632,2466
312,3817,240,3627,3436,3012,1656,2630,3754,1404,1232,2182,1507,310,544,694
311,3875,3894,3951,3571,2865,1631,3824,3340,3749,3473,1305,972,3761,3343,884
310,1097,3671,1210,1617,1193,318,457,1291,608,3176,592,593,2000,2100,2291
317,59,3517,763,2250,3577,2624,3804,2521,2886,496,1820,3110,906,3584,3716
316,3469,1952,1250,2104,112,1784,838,2078,1083,952,2815,1148,282,1904,1008
315,3012,3647,3721,2486,3010,854,2209,1153,2512,3947,1006,121,3460,484,1062
314,2987,1198,1291,2997,356,1196,1252,1036,480,1127,589,2000,1221,260,590
3299,1291,356,593,2987,318,2571,2000,1270,457,589,1214,1252,1210,2599,1
4213,3393,3725,3214,1178,1949,3133,2713,963,3069,384,3442,852,1541,3141,2422
4212,2858,1291,2000,318,589,2762,1221,1270,2987,2571,1136,1213,2997,2959,1196
443,75,2768,3443,2981,1398,1152,3096,2756,626,3936,3025,3833,2820,962,1510
442,1291,527,2571,2959,1214,3471,1213,592,1197,1127,1136,1240,380,750,32
441,967,722,3580,2056,1473,3781,2743,3184,981,2837,3928,3122,487,2618,2880
440,841,2930,3847,746,3460,2545,567,617,2766,2904,3875,3096,1829,749,385
1331,1805,785,592,2329,3671,590,2174,1225,3147,50,2529,1291,2959,356,1204
1330,1534,3567,1824,3795,1006,1460,3154,2226,2982,169,523,1857,3905,3858,2310
1333,2959,2571,2997,2000,356,608,592,2396,2003,1136,3527,380,2716,3176,1608
444,1884,3551,1719,848,3089,1007,2517,2253,1300,3699,1205,515,2102,1018,728
2299,824,287,164,2875,1595,542,1009,569,489,3250,3334,3725,1021,2161,949
2298,1871,1980,1455,2887,375,2981,268,1514,1323,1996,716,1216,3906,1532,3830
2293,318,2987,2762,480,1036,589,356,260,2571,593,2028,1270,2959,3471,2716
2292,1427,3575,1925,2417,3932,576,3328,3390,235,361,892,945,134,210,729
2291,790,3929,389,3306,2777,2610,2314,3666,664,2943,2131,621,3141,1846,1901
2290,2997,2000,1291,1196,318,608,2571,2987,2291,593,2599,356,2858,1214,589
2297,3518,2896,948,2418,3660,1546,2347,1458,123,2799,365,3475,107,1426,354
2296,559,192,2483,3351,3569,2740,3637,3021,3843,1868,108,2766,2636,753,3935
2295,2923,2056,1940,771,83,3495,3343,3820,3632,649,289,254,2086,2196,3817
2294,527,2987,318,1036,356,2571,2762,480,2997,1196,608,2028,589,1213,1584
5190,220,3765,330,2149,328,321,2045,2982,3223,3828,3835,3646,2585,566,2519
5578,3699,539,588,1391,969,2916,3733,3578,1240,1580,1200,3210,1213,541,2987
5574,2669,1113,3417,3709,3184,1066,1592,3694,3017,3531,751,3208,1750,1731,2650
4672,1555,1383,59,1986,1585,3716,298,2837,3687,2783,3855,3574,3833,3299,1940
3438,1769,3437,2288,1556,1722,1958,2363,508,316,1370,2617,1587,2100,2662,442
3439,1097,1214,2000,2997,2858,1213,260,527,2291,608,2028,589,2959,457,2762
878,2968,3363,2067,3196,1625,1267,3461,1206,2407,3082,3418,111,2881,112,1073
879,925,1539,3934,2981,297,3792,2182,2258,3860,659,2743,2635,3073,2678,1664
3430,356,318,1036,1584,1270,2700,1213,223,2291,924,1127,1288,2959,3175,1240
3431,3417,1987,1181,2660,402,2310,2874,1392,3676,2409,1951,3446,2901,181,549
874,3609,439,1703,38,298,847,2933,3816,2044,1870,1902,3925,863,775,2673
3433,3878,3414,1898,3562,3008,3759,406,2386,294,2452,1574,3486,290,1707,1516
3434,1291,2997,2000,1584,1198,924,1036,3471,356,2987,1197,1221,318,1617,1270
873,2938,396,2334,1054,3259,311,1177,2089,846,2065,1271,574,1055,1121,2995
3436,150,1220,1097,1291,2291,2064,296,2808,648,318,594,561,3408,1079,3274
3437,1291,1097,1198,1240,2291,1584,592,527,2003,1220,2987,2762,2959,1036,2997
2741,2557,1138,751,3154,2226,3495,2658,3670,241,341,3567,698,389,374,3627
2740,1097,2959,1291,1198,1036,2762,2997,3471,356,2000,1200,2003,1197,750,296
2743,1291,2000,1097,1196,296,1214,1221,1036,1240,2997,2987,1387,593,924,1242
2742,1097,1291,1213,589,2997,1214,2000,1617,1196,318,527,1198,2858,2959,924
4848,2466,2888,2264,3936,2073,1068,250,566,2179,340,2526,2885,3588,3709,3919
4849,1296,1213,1641,2997,1127,733,3104,1220,2005,1552,2797,474,2396,3114,539
2747,1097,1196,1198,260,589,2762,1221,1214,2571,2987,457,1036,858,2396,1270
2030,1097,3471,356,2997,2959,3793,1036,608,2395,161,3578,457,1242,1608,1240
4844,2449,1149,2998,120,771,3603,3903,3854,1324,2592,3687,3472,522,178,711
2748,2762,2959,1213,2000,608,1221,318,1200,1270,2858,2599,593,2291,1193,2003
4846,1232,3069,1804,1082,3590,960,2922,2330,3928,3734,987,2816,379,254,1008
4847,1647,1357,1678,3359,1235,2729,1982,1866,2617,2739,1285,2395,2430,2921,587
4840,1213,3176,2997,2987,1580,1210,924,1136,2762,1198,1291,1221,1240,2571,1270
4841,1090,235,150,594,2278,733,1220,1221,2292,318,32,457,3255,564,2028
4842,1097,1198,1036,2571,356,924,1214,1291,2959,589,1584,592,2599,2987,1221
2038,560,530,2621,2101,1949,3184,2880,295,3923,2741,3158,3531,3069,3372,3352
5201,1097,2987,2762,1198,1210,1291,1213,589,2916,592,527,2858,1127,1036,2000
5200,1097,1213,480,2987,2762,608,380,2959,2997,1127,1291,2000,1220,1214,1193
5203,2086,2740,2865,580,245,2157,3403,1932,3824,2614,1624,3610,3662,2440,1281
5202,854,2864,2635,3587,294,3678,722,3012,3860,3344,3282,1312,3486,3748,3716
5205,1622,3823,325,124,449,1771,2864,1905,2317,3679,2635,3224,311,602,343
5204,1419,1701,2764,2371,3341,930,1267,1268,926,3502,1381,314,1339,304,1649
5207,850,1514,1812,757,2207,1671,2776,1144,2209,3625,1582,631,3144,875,963
5206,343,121,1900,2462,847,2602,1323,2856,981,3349,2636,2655,2652,3573,2400
5209,2408,1345,2035,3067,783,2249,1441,2533,1633,1806,3590,1188,3171,2,3819
5208,1371,70,3536,2881,3244,1688,1101,494,1408,2879,2087,2470,903,1372,1429
3049,1225,223,111,1954,1748,3526,2700,50,1584,1200,1198,3552,364,2133,2
3048,807,1450,864,389,138,3417,3333,3866,2258,790,1331,682,1900,584,1798
3041,1291,356,1356,2006,1608,924,1198,3175,1294,3418,2003,527,2028,1552,1584
3040,810,2181,443,2828,3428,698,3824,120,3666,3325,688,40,2498,1369,3584
3043,559,2839,1323,3563,2426,1335,716,2305,3522,841,682,698,1899,1780,656
3042,1198,608,858,1097,2858,2997,1196,2571,1221,356,2000,1214,1036,150,2987
3045,1097,2000,1291,2959,1213,356,1200,1036,2599,3793,1270,3578,924,2858,2628
3044,1196,2997,318,527,2987,608,2028,1584,1221,296,457,2858,924,3471,1213
3047,1704,2329,3107,235,2916,17,3072,2539,2291,593,3255,1090,2858,3147,2174
3046,1320,1089,780,2455,479,1676,2248,318,1748,316,2291,750,920,588,593
1913,3945,120,56,3665,1809,578,2221,3925,3940,2893,1973,810,2286,2615,1887
1094,1097,2997,1198,2987,608,2028,2571,480,457,2858,1213,592,589,1036,1221
1095,129,3857,1002,2507,3696,301,3781,847,268,2479,3474,3133,2464,2449,3830
1096,1097,1291,608,1198,2000,1214,2571,1270,260,318,356,924,457,3471,2987
1097,2666,2618,3787,1739,3514,980,2904,120,325,3491,526,790,3372,389,1575
1090,3857,1905,484,75,2234,2768,3402,3806,129,1671,3012,3808,2086,2479,2237
1091,2630,2209,3687,3894,3492,2511,398,763,2479,2182,2673,2499,3333,2486,97
1092,1966,792,2497,1827,465,556,1865,3536,1508,269,3132,427,159,237,1688
1093,3522,1519,2843,2766,3554,178,3353,3884,138,245,443,2332,1650,3580,1829
1912,527,2858,1252,858,1617,2396,3175,1219,1294,380,1220,2174,1580,919,1299
1098,250,2884,1241,3835,754,3622,3950,3839,87,714,1973,2381,1854,2669,1161
1099,1097,150,318,590,2987,3671,1090,457,1198,356,1200,1617,1291,1518,1278
1915,3796,1755,2493,2441,3188,1677,3945,3190,536,1725,3248,1404,1113,1703,3154
1322,356,2571,2000,2762,1213,2028,589,2599,480,1036,2959,1214,1294,858,1210
1323,1095,260,924,1580,1101,2395,2174,480,2959,2355,1127,3527,3623,2762,912
1320,2491,3345,2818,3284,2587,1439,1599,3392,344,3181,2597,1613,320,2633,3146
1321,2278,1055,594,2334,1256,904,954,2289,2292,1090,3671,561,441,1960,2268
1326,681,1943,1062,1169,1739,2930,2441,1725,3792,679,2776,3400,691,3886,672
1327,1097,1198,2000,1291,608,2762,260,1242,356,2529,2858,592,2987,1214,1221
1914,559,1868,2254,392,2636,992,1534,584,2964,1903,1123,121,1450,2545,3847
1325,1956,355,2470,1438,1199,3101,3257,3703,586,1393,3448,2167,1148,2986,2476
1328,1585,1665,3572,3833,2386,2656,2190,3516,1429,2992,3657,3440,3700,2587,2007
1329,1097,2997,1198,2000,2959,527,1214,480,3471,589,1270,1617,1127,1265,2529
1917,3305,1153,966,811,146,1822,860,2509,2602,3880,3329,771,3800,2464,3772
1916,1097,1214,1291,480,1036,2000,1127,1617,457,2959,3471,1584,296,150,2529
3958,3563,1493,3795,467,672,2820,1546,2466,3796,201,970,1571,1190,584,523
3953,2997,2000,1214,3471,1036,356,608,1584,480,527,1221,2762,2028,296,1240
3952,953,1291,2291,3671,2997,223,296,3175,2959,2968,1674,1097,3608,3438,1732
3951,1097,2997,924,296,110,780,3471,1270,356,2762,3175,318,2291,2028,1213
3950,1584,2000,1097,2291,2396,1198,1193,318,1220,1214,1240,111,1036,2985,750
3957,1097,1198,1291,1214,2000,2762,2997,356,2959,527,1213,480,2571,2858,1617
3956,391,806,1842,2548,657,2049,1549,2516,1514,732,2209,2205,2191,906,3823
3955,1097,1198,1291,318,527,608,1214,2858,2291,223,32,1196,2959,260,2997
3954,243,1463,3376,1807,925,1804,212,3737,1547,3573,3789,698,3436,2925,3473
1546,318,1291,150,1198,2291,1617,1221,1210,1240,3176,2289,1214,2104,471,1193
1966,2512,863,557,3880,3229,1703,3010,3413,753,962,2965,1632,242,1814,3816
4062,1097,1196,1291,1198,356,260,480,2000,2987,2028,858,1617,1127,527,1270
4063,3377,1997,3083,2294,2581,726,1831,1172,1721,2020,893,2114,3039,2012,3684
4060,2581,1772,2,1754,2724,2414,252,2384,358,1391,2811,442,866,3203,314
4061,1147,3592,1351,2247,914,2819,130,985,3535,1380,162,1245,1352,1090,371
4066,2959,1097,1196,2000,2987,1240,356,1584,2997,2571,3471,924,858,1210,2291
4067,869,469,1181,3572,1301,2066,549,2495,290,929,1759,615,2777,504,3646
4064,3171,2994,3065,223,3210,2257,2616,1313,1954,2132,2126,2873,2133,564,2350
4065,1335,956,3012,3402,1406,2977,3678,1905,3691,2173,1085,1843,1362,935,974
4068,137,2056,3847,3848,3777,793,711,2813,3773,2452,3223,2837,3851,2310,3145
4069,231,2530,1892,470,3740,671,1562,1614,2951,3450,1258,1690,3698,3439,586
5784,309,3454,2284,2466,1335,793,3400,2493,2590,3453,3806,3286,3839,2809,672
5785,1153,3305,2464,3126,3025,3329,2768,2211,301,2047,697,2209,525,2264,488
5786,2997,1291,608,2959,527,3471,1214,1127,2628,480,924,1200,1584,2396,858
5787,356,3421,608,1213,1270,1101,1608,110,2003,2700,1036,1291,161,2000,2762
5780,1097,1198,1291,1196,2959,2997,608,1036,260,318,2003,2628,1270,1197,924
5781,2878,3140,1575,2856,3351,3781,1490,3867,3659,1128,808,2590,1241,2711,2931
5782,2997,1097,2000,2987,2028,150,1291,1198,1213,356,1270,1214,1617,589,223
5783,3647,981,2557,3913,484,760,1613,1331,3517,3866,241,763,2624,3295,2647
5788,2997,1214,589,480,2628,296,1617,858,3175,1136,592,1200,3176,1240,1127
5789,3802,305,3491,469,1273,990,517,1004,553,2728,1388,3065,63,504,1897
3603,2959,1097,1214,589,260,2997,2028,2628,2003,1617,356,1270,296,1221,527
3602,190,2629,2967,3084,1541,119,1615,3932,823,3182,207,1486,2996,459,2899
3601,1097,1196,2000,356,1291,589,2396,2571,858,608,480,1036,318,1214,1221
3600,2997,1291,1198,527,2000,2987,2571,1210,2959,589,480,457,1127,223,924
3607,1291,1198,2987,1036,2959,2997,589,1617,608,260,1213,2291,1242,1221,480
3606,550,310,1657,1056,3158,2637,3470,2969,2079,1699,416,2704,635,3632,3306
3605,1213,2987,1097,1291,2959,480,3471,1584,924,1374,1299,2529,2003,1396,1197
3604,3568,1986,810,3822,413,3470,1440,1588,190,521,3860,499,135,3043,191
3609,1097,1291,2997,457,2000,2291,527,318,1270,1617,608,1210,2959,2762,1196
3608,3550,1970,2331,2153,835,415,2840,2613,2123,2245,540,674,951,253,2096
4453,3069,878,3922,2341,3571,3611,530,3895,340,2106,1417,3734,1893,3921,64
4452,1097,1291,1196,2987,1214,2028,2000,1198,1584,1213,1617,356,1210,1200,1219
4451,1097,1291,527,2987,2858,1196,1214,1617,1036,150,924,1584,3471,3578,1136
4450,1221,1288,1036,1196,1136,2289,2571,3147,2150,457,1213,17,2700,3178,1278
4457,1097,1198,1196,2762,480,527,356,1291,593,1213,2997,2000,2959,2858,1252
4456,2997,1219,608,1196,2987,457,356,480,1617,1127,2000,2628,589,1291,1278
4455,1783,282,2065,939,776,350,965,3365,2191,529,639,2919,2017,572,311
4454,1097,318,2987,1198,2028,593,457,2000,527,2997,1196,1214,3176,1242,3671
4459,1291,1097,3471,1198,2000,527,1036,260,1200,2762,2571,2529,480,1136,1214
4458,2571,608,3471,260,356,527,1270,1221,924,858,1242,1136,1127,2003,2529
959,3137,3767,2923,3766,3782,1510,1880,3928,3901,1811,2800,668,1767,3915,1535
958,1097,1198,527,2987,1291,318,1127,2959,924,2529,260,592,2028,1214,590
951,2934,1720,1497,875,1905,3144,692,1514,2546,1626,2807,2172,3942,2221,2812
950,1323,2655,2636,3737,3573,3315,3694,3376,2856,3673,1430,3320,2784,2481,2119
953,1097,1198,2959,919,1210,2762,788,1518,2987,2858,527,1193,1270,1240,2529
952,1198,2997,527,1291,608,1097,1196,260,1252,1127,2762,858,457,2000,592
955,1196,1198,356,3471,457,2858,1265,1617,2396,1252,3175,1136,750,1219,1294
954,1291,2987,1097,356,223,1210,150,1356,2003,1200,2000,1240,2716,589,1036
957,1198,589,1097,2858,527,2762,480,1036,2987,2571,592,2959,2000,1270,1252
956,3525,2108,2424,339,539,1810,908,2088,590,2803,1597,953,969,2716,2406
1544,2304,3648,3333,3823,389,2493,525,2864,1138,3417,2545,3514,2381,3713,2044
717,3951,667,92,3859,3319,2666,718,90,679,2848,371,3413,3920,3241,2279
4969,1509,2856,1522,2650,2400,975,325,1331,1906,3759,2254,1547,3667,2785,200
4968,413,1973,3768,1971,3431,3836,694,737,656,3766,352,155,1484,2758,193
716,2997,1584,1193,2028,2599,2291,750,593,1210,1219,1197,2396,3471,1288,587
2178,1212,5,2361,799,3268,2580,2348,2165,3089,3556,1569,2398,2414,1594,2371
4964,1291,2987,589,1213,457,1221,1584,1127,1197,223,2003,1240,110,3578,1193
1669,1102,2254,2309,2493,3781,309,2800,2545,3289,3782,2865,1503,422,1534,710
1668,3351,2740,3853,3419,3400,3938,1671,2545,631,3320,1489,3913,3667,3820,3694
1667,2063,2850,3903,391,2221,1679,2981,299,1837,1677,38,294,3947,3734,987
1666,1097,1214,2000,608,2028,318,858,924,1270,3471,2599,2396,1221,1252,2003
1665,3099,1332,3365,176,1454,123,731,1227,2433,1071,2009,844,1015,3812,1669
1664,2522,3403,2299,1149,3419,3834,3588,137,2157,2254,3012,3343,3820,1181,2659
1663,598,1898,3878,3848,3486,3659,3777,2708,2487,406,3165,3817,567,3414,2452
1662,2156,966,1067,3687,3474,1553,630,3834,2895,2737,887,2008,298,1759,3892
1661,2360,1729,2089,1175,154,2542,188,2391,516,2018,3701,2781,2085,1205,337
1660,150,457,1278,2762,648,3408,590,1219,1198,3578,2599,1220,1748,34,593
591,1198,2987,1291,2997,318,1196,2028,1127,589,590,480,2959,260,296,1200
590,318,356,1291,3671,1198,457,296,1252,2997,2987,1127,2028,592,2396,2699
593,280,1247,36,1268,329,2289,902,1950,1704,1296,1203,3267,994,2608,588
592,854,131,346,3245,3925,3010,865,3579,3880,3934,1926,1900,1696,3569,99
595,1922,2892,3547,2847,2903,936,2163,1281,2187,1066,478,2781,3737,1910,2669
594,316,1094,457,780,1214,2997,2174,32,1203,923,260,3793,924,10,2762
597,1445,1224,1593,1730,2140,2187,1904,3469,2989,1952,3422,3261,2078,805,2501
596,3826,46,3236,1147,1914,249,2735,3528,271,123,3242,3821,2247,2759,3879
599,1529,1886,3374,665,1859,1755,3609,3796,375,3190,884,650,1602,3603,3537
598,2839,2913,2884,3563,2305,2974,92,682,120,3050,807,3554,753,3859,2848
2828,2985,2599,1721,1097,1240,2641,2003,1294,288,1221,1387,2662,3671,2571,2006
2829,2607,2286,3465,2227,1791,947,3877,3604,1412,271,1328,2548,3754,3926,578
2824,1097,1291,1198,608,1214,2987,2628,924,2003,356,1213,1127,1197,457,3471
2825,60,1739,3494,3180,652,2747,964,1919,661,3724,2676,2025,3862,496,3879
2826,1097,1291,2987,2762,318,356,2028,1136,1196,260,2997,589,924,2000,1200
2827,1841,3923,3183,1733,2852,2241,882,1082,1783,2246,184,614,709,2131,3309
2820,2592,3892,2234,3580,1325,75,3474,1990,444,887,3395,967,2753,1879,2341
2821,1490,867,3669,2783,1685,1707,2885,137,2691,3878,3720,3491,2861,980,2893
2822,3365,991,360,2065,1647,2078,2961,921,1953,3675,1861,2478,3507,1363,1948
2823,1291,3671,1097,2997,1198,1196,1200,593,1197,2000,296,2628,924,592,2529
5414,608,1221,2997,1214,2028,1198,527,1617,318,2003,2987,1265,2959,296,2628
5415,2959,3301,3052,2134,1127,2762,561,1573,1732,1291,1320,2006,2694,1252,3526
5416,831,3858,3894,3746,1941,680,2179,2462,679,3783,2437,2933,2206,1105,3796
5417,790,1514,3832,3666,3657,2630,3645,3373,243,3754,1362,1412,465,1731,2227
3382,392,1780,1163,3378,3640,103,1068,3514,3628,1455,2659,583,3293,3936,525
3383,251,2703,384,1626,1382,2507,886,3786,269,1926,3063,2318,1016,1609,2899
3380,608,318,2987,1291,356,2571,593,1213,2959,3471,1252,1221,1584,457,296
3381,2705,243,3670,1859,2737,3343,1879,1067,3774,2534,2299,2281,484,3666,1529
5418,318,150,2028,1291,2987,1221,2997,1242,2762,1136,1278,1193,3147,2104,1256
5419,148,3281,421,3566,117,2477,1825,3200,2730,257,2775,3759,1929,1565,2829
3388,3532,3884,3749,1571,621,2175,2573,2766,1771,2744,3719,2179,2843,1312,691
3389,2959,318,296,2396,2529,3176,1580,1294,1252,750,1380,471,150,1961,2395
1409,2861,3287,1273,87,3405,1487,3093,2741,2370,30,3467,2349,909,1612,2827
1408,1196,1198,1097,2959,589,2571,2762,924,260,1291,1197,2000,608,296,1288
1403,3806,3373,828,1507,49,3947,347,299,1062,2654,121,615,972,3579,3456
1402,2998,2837,2056,2893,3443,1725,2850,1450,3118,240,987,3010,2756,2207,1232
1401,3154,679,2179,560,3352,3206,1662,523,1571,211,1870,3845,2506,970,271
1400,2711,3124,2493,3206,3559,2913,1671,3898,2443,3190,850,3579,1812,343,385
1407,336,2461,1749,3743,1514,3663,3465,3662,3931,3661,3625,3810,1655,263,1086
1406,2754,2483,3021,1477,1879,2614,2740,3843,439,3694,2790,2540,3625,3794,3569
1405,3349,3188,3353,525,2191,3509,2525,3672,3371,3484,1609,217,3177,1583,103
1404,1355,1914,2637,697,149,3643,2374,695,531,322,2500,663,435,2255,46
